"avg_type","id","player","team","pos","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","pos_rank","tier"
"robust","17497","Carnell Tate","TEN","WR",117.75,15.41904,0.549999999999997,99.12,138.78,-2.15000000000001,-2.53999999999999,-6.38,110,112,117,37,8
"weighted","13163","Chris Godwin","TB","WR",117.575626740947,17.9773050497705,0.838997214484692,100.580316036749,146.634287616755,-3.42900417827299,-3.15241158958398,0.378982088623246,110,106,100,37,7
"average","13163","Chris Godwin","TB","WR",118.9,18.6484583813247,1.47999999999999,101.66,143.32,-3.605,0,-1.84000000000003,112,103,107,37,7
"robust","13163","Chris Godwin","TB","WR",117.2,13.78818,1.2,101.66,143.32,-2.7,0,-1.84000000000003,112,103,107,38,9
"weighted","17497","Carnell Tate","TEN","WR",116.736629526462,16.5772816042114,1.51838440111419,96.926148917025,140.895122246977,-4.26800139275768,-6.80657870930764,-5.36018328115492,112,113,111,38,7
"average","17497","Carnell Tate","TEN","WR",117.42,17.1911896039803,1.28000000000002,99.12,138.78,-5.08499999999999,-2.53999999999999,-6.38,115,112,117,38,7
"weighted","16186","Jordan Addison","MIN","WR",115.218245125348,16.744884566857,2.10731197771587,98.1217853884741,140.74751180111,-5.78638579387187,-5.61094223785857,-5.50779372702223,115,110,114,39,7
"robust","16186","Jordan Addison","MIN","WR",116,16.90164,3.34999999999999,99.58,138.74,-3.90000000000001,-2.07999999999998,-6.42000000000002,116,108,119,39,9
"weighted","16188","Quentin Johnston","LAC","WR",113.110933147632,13.9403982832974,3.32987465181058,95.2417652334022,129.549947643066,-7.89369777158774,-8.49096239293043,-16.7053578850661,119,117,137,40,8
"average","16186","Jordan Addison","MIN","WR",116.14,17.453738854469,2.73,99.58,138.74,-6.36500000000001,-2.07999999999998,-6.42000000000002,120,108,119,39,8
"weighted","16184","Jayden Reed","GB","WR",109.781058495822,23.1843214699959,1.34150417827298,77.5089047932592,139.355978633202,-11.2235724233983,-26.2238228330735,-6.89932689493008,124,161,116,41,8
"robust","16188","Quentin Johnston","LAC","WR",112.65,16.01208,2.20000000000002,96.81,128.77,-7.25,-4.84999999999999,-16.39,125,119,150,40,9
"average","16188","Quentin Johnston","LAC","WR",113.41,14.0513077683182,2.77,96.81,128.77,-9.09500000000001,-4.84999999999999,-16.39,127,119,150,40,8
"weighted","16620","Xavier Worthy","KC","WR",108.439554317549,15.1191125945167,1.80222841225627,84.9903502118084,122.061100585878,-12.5650766016713,-18.7423774145242,-24.1942049422546,127,138,157,42,8
"robust","16184","Jayden Reed","GB","WR",110.45,17.49468,0.649999999999977,81.18,136.6,-9.45000000000002,-20.48,-8.56000000000006,130,167,124,41,9
"average","16184","Jayden Reed","GB","WR",110.64,23.9393608937248,2.25999999999999,81.18,136.6,-11.865,-20.48,-8.56000000000006,131,167,124,41,8
"robust","14842","Michael Pittman","PIT","WR",109.8,9.78516000000001,0.400000000000006,89.38,117.34,-10.1,-12.28,-27.82,134,134,191,42,9
"weighted","14842","Michael Pittman","PIT","WR",106.637325905292,12.8059436457368,0.119916434540386,87.0295245337863,117.529955596775,-14.3673050139276,-16.7032030925464,-28.7253499313571,134,132,167,43,8
"robust","16620","Xavier Worthy","KC","WR",109.4,12.30558,3,88.46,121.46,-10.5,-13.2,-23.7,135,138,177,43,9
"weighted","15757","Wan'Dale Robinson","TEN","WR",106.517409470752,25.6053141179785,1.39679665738163,87.7246533660518,151.037199166473,-14.487221448468,-16.0080742602808,4.78189363834045,136,129,88,44,8
"average","16620","Xavier Worthy","KC","WR",108.38,15.116117226325,0.219999999999999,88.46,121.46,-14.125,-13.2,-23.7,139,138,177,42,8
"weighted","15779","Romeo Doubs","NE","WR",105.12061281337,14.4295652578226,0.386072423398332,87.0522866303594,121.819287147775,-15.8840181058496,-16.6804409959732,-24.4360183803573,139,131,158,45,8
"weighted","14127","Jakobi Meyers","JAC","WR",104.734540389972,17.666616870665,0.984888579387174,79.4637565940498,127.0138707474,-16.2700905292479,-24.2689710322828,-19.2414347807323,140,153,143,46,8
"weighted","17075","Matthew Golden","GB","WR",103.749651810585,13.1540629045032,3.27635793871866,85.9179440554802,119.876432072964,-17.2549791086351,-17.8147835708524,-26.378873455168,142,134,163,47,8
"average","15757","Wan'Dale Robinson","TEN","WR",108.16,27.1030072132227,1.48,88.98,145.16,-14.345,-12.68,0,143,135,103,43,8
"robust","14127","Jakobi Meyers","JAC","WR",106.4,6.96822,0.5,82.78,124.9,-13.5,-18.88,-20.26,144,161,161,44,9
"robust","15779","Romeo Doubs","NE","WR",105.9,16.75338,2.75,88.38,121.36,-14,-13.28,-23.8,147,140,178,45,10
"weighted","12186","Stefon Diggs","WAS","WR",100.473293871866,11.3382333669406,1.11695682451254,83.9703720693397,113.681452165533,-20.5313370473538,-19.7623555569929,-32.5738533625995,151,142,173,48,8
"average","14842","Michael Pittman","PIT","WR",106.68,12.8880564865305,0.980000000000004,89.38,117.34,-15.825,-12.28,-27.82,152,134,191,44,8
"weighted","16080","Rashid Shaheed","SEA","WR",99.3563370473538,24.382585393655,0.39876044568247,67.5717290364213,130.373078113214,-21.6482938718663,-36.1609985899113,-15.8822274149183,154,171,134,49,8
"weighted","16187","Josh Downs","IND","WR",98.9575766016713,10.0488448292428,0.410083565459601,87.5672297411086,112.935447830875,-22.0470543175488,-16.165497885224,-33.3198576972576,156,130,175,50,8
"average","15779","Romeo Doubs","NE","WR",105.7,14.7355013487835,0.379999999999995,88.38,121.36,-16.805,-13.28,-23.8,157,140,178,45,8
"robust","17075","Matthew Golden","GB","WR",103.15,8.82147,2.22499999999999,87.87,117.83,-16.75,-13.79,-27.33,157,142,189,46,10
"weighted","14136","Deebo Samuel","SF","WR",98.5474930362117,17.2744216169665,4.25640668523674,80.2604526848988,120.416719324543,-22.4571378830084,-23.4722749414338,-25.8385862035895,158,152,160,51,9
"average","14127","Jakobi Meyers","JAC","WR",105.32,18.2575189990316,1.81,82.78,124.9,-17.185,-18.88,-20.26,159,161,161,46,8
"average","17075","Matthew Golden","GB","WR",103.51,12.9256237760504,2.745,87.87,117.83,-18.995,-13.79,-27.33,163,142,189,47,8
"weighted","14833","Jerry Jeudy","CLE","WR",94.291086350975,14.4754215014796,1.31803621169918,81.0105271853042,115.386117007687,-26.7135445682451,-22.7222004410285,-30.8691885204452,163,149,169,52,9
"weighted","17499","Makai Lemon","PHI","WR",92.9730501392758,20.6961208990847,1.66782729805013,64.5305895135345,119.939253028537,-28.0315807799443,-39.2021381127982,-26.3160524995952,165,176,162,53,9
"robust","12186","Stefon Diggs","WAS","WR",100.925,8.413755,0.225000000000023,86.12,112.84,-18.975,-15.54,-32.32,166,148,203,47,10
"robust","14136","Deebo Samuel","SF","WR",100.7,28.02114,0.34999999999998,80.52,119.18,-19.2,-21.14,-25.98,167,169,184,48,10
"weighted","15761","Khalil Shakir","BUF","WR",91.3052228412256,9.01248297006668,1.05041782729806,78.60725048882,98.8626908181066,-29.6994080779944,-25.1254771375126,-47.3926147100256,168,157,205,54,9
"robust","15757","Wan'Dale Robinson","TEN","WR",100.35,9.78515999999999,0.250000000000014,88.98,145.16,-19.55,-12.68,0,169,135,103,49,10
"robust","17514","De'Zhaun Stribling","SF","WR",100.1,17.902395,0.230000000000004,36.14,117.98,-19.8,-65.52,-27.18,171,273,187,50,10
"weighted","16809","Jalen Coker","CAR","WR",90.2548050139276,14.6813933874657,0.5341573816156,77.8053454426588,107.249988444182,-30.7498259052925,-25.9273821836738,-39.0053170839505,171,160,189,55,9
"robust","16187","Josh Downs","IND","WR",99.87,9.88894199999998,0.99499999999999,88.4,111.88,-20.03,-13.26,-33.28,172,139,206,51,10
"weighted","17514","De'Zhaun Stribling","SF","WR",89.720647632312,38.7396321944158,0.0485027855153248,27.4407053199096,118.856249279724,-31.2839832869081,-76.2920223064231,-27.3990562484079,172,280,166,56,9
"weighted","17501","KC Concepcion","CLE","WR",89.6721448467967,21.5874546519611,0.766713091921986,55.9798069775039,109.510612163011,-31.3324860724234,-47.7529206488288,-36.7446933651207,173,198,184,57,9
"average","12186","Stefon Diggs","WAS","WR",100.765,11.6432330132142,0.435000000000002,86.12,112.84,-21.74,-15.54,-32.32,174,148,203,48,8
"weighted","13629","Calvin Ridley","TEN","WR",88.9054317548747,28.7846377953966,0.0699164345404171,51.8366425296932,123.637324383893,-32.0991991643454,-51.8960850966395,-22.6179811442392,174,206,149,58,9
"robust","16080","Rashid Shaheed","SEA","WR",98.875,30.76395,3.92499999999998,71.13,128.78,-21.025,-30.53,-16.38,175,192,149,52,10
"weighted","16287","Tre Tucker","LV","WR",88.8355153203343,5.23201406832069,4.13029247910863,83.5758948002666,95.4298938287203,-32.1691155988858,-20.1568328260661,-50.8254116994119,176,146,211,59,9
"average","16080","Rashid Shaheed","SEA","WR",100.33,25.1382825586793,0.676000000000002,71.13,128.78,-22.175,-30.53,-16.38,177,192,149,49,8
"average","16187","Josh Downs","IND","WR",99.654,10.2173665883142,0.414000000000001,88.4,111.88,-22.851,-13.26,-33.28,179,139,206,50,8
"average","14136","Deebo Samuel","SF","WR",99.24,17.7058747312862,4.09999999999998,80.52,119.18,-23.265,-21.14,-25.98,180,169,184,51,9
"weighted","16628","Jalen McMillan","TB","WR",84.7052228412256,4.43351807166899,0.439832869080774,79.2334796053772,89.2167901591241,-36.2994080779944,-24.4992480209555,-57.0385153690082,180,156,224,60,9
"weighted","16193","Kayshon Boutte","HOU","WR",84.2653899721448,25.9667786932365,3.50745125348189,57.1667584554253,120.035097989212,-36.7392409470752,-46.5659691709074,-26.2202075389199,182,194,161,61,10
"robust","14833","Jerry Jeudy","CLE","WR",94.95,11.56428,1.85000000000002,81.66,114.16,-24.95,-20,-31,190,166,198,53,11
"average","14833","Jerry Jeudy","CLE","WR",95.14,14.9316107637455,1.53,81.66,114.16,-27.365,-20,-31,192,166,198,52,9
"weighted","15786","Jalen Nailor","LV","WR",80.757938718663,20.3464136887961,0.373816155988848,58.5697144196246,111.775138674603,-40.2466922005571,-45.163013206708,-34.4801668535292,192,190,178,62,10
"weighted","15293","Rashod Bateman","BAL","WR",80.3841225626741,18.2134986091818,0.347632311977719,58.2485569868932,104.944246923818,-40.620508356546,-45.4841706394395,-41.3110586043141,193,192,194,63,10
"weighted","14860","Jauan Jennings","MIN","WR",80.0364902506964,22.4492488311761,2.29564763231198,62.5015729919944,108.88685943173,-40.9681406685237,-41.2311546343382,-37.3684460964022,194,181,186,64,10
"average","17499","Makai Lemon","PHI","WR",93.61,21.3830072721308,2.42,67.98,117.71,-28.895,-33.68,-27.45,195,198,190,53,9
"weighted","17500","Denzel Boston","CLE","WR",77.7408426183844,20.7490989460609,0.568906685236769,52.4104263073442,97.0195446443138,-43.2637883008357,-51.3223013189884,-49.2357608838184,195,203,207,65,10
"robust","17499","Makai Lemon","PHI","WR",93.1,12.82449,0.75,67.98,117.71,-26.8,-33.68,-27.45,197,198,190,54,11
"weighted","17498","Jordyn Tyson","NO","WR",77.1719359331476,39.0239010591693,0.654282729805018,30.3509041667897,135.891033509877,-43.8326949860724,-73.381823459543,-10.3642720182554,197,268,123,66,10
"robust","16809","Jalen Coker","CAR","WR",92.35,10.00755,0.47499999999998,77.86,107.32,-27.55,-23.8,-37.84,198,179,219,55,11
"weighted","16788","Devaughn Vele","NO","WR",76.5176532033426,11.143066565564,0.368279944289696,63.0094512849907,91.5560050273607,-44.4869777158774,-40.723276341342,-54.6993005007716,198,180,216,67,10
"robust","15761","Khalil Shakir","BUF","WR",91.875,5.48562,0.175000000000011,79.6,98.71,-28.025,-22.06,-46.45,199,172,231,56,11
"weighted","16684","Malik Washington","MIA","WR",76.1493732590529,17.3918899492273,0.808147632311957,64.2282122915713,100.920279849763,-44.8552576601671,-39.5045153347614,-45.3350256783688,199,177,199,68,10
"weighted","11222","Keenan Allen","IND","WR",75.341225626741,13.2327435735018,2.51775766016715,63.2428260029222,96.037447533275,-45.6634052924791,-40.4899016234105,-50.2178579948572,200,179,210,69,10
"average","15761","Khalil Shakir","BUF","WR",91.19,8.9533094439989,0.300000000000011,79.6,98.71,-31.315,-22.06,-46.45,201,172,231,54,9
"robust","17501","KC Concepcion","CLE","WR",91.7,17.7912,2.10000000000001,61.08,108.9,-28.2,-40.58,-36.26,201,211,211,57,11
"average","16809","Jalen Coker","CAR","WR",90.89,14.8541408368172,0.790000000000006,77.86,107.32,-31.615,-23.8,-37.84,202,179,219,55,9
"weighted","16626","Adonai Mitchell","NYJ","WR",72.8234679665738,16.3679016530908,3.72538768734169,53.7208291374172,93.5386650324045,-48.1811629526462,-50.0118984889155,-52.7166404957278,202,200,214,70,10
"average","17501","KC Concepcion","CLE","WR",90.1,21.9816969317658,0.0349999999999966,61.08,108.9,-32.405,-40.58,-36.26,204,211,211,56,9
"robust","16287","Tre Tucker","LV","WR",89.6,8.30256000000001,0.0999999999999943,83.6,94.94,-30.3,-18.06,-50.22,204,159,239,58,11
"average","17514","De'Zhaun Stribling","SF","WR",90.065,39.166964715178,0.10499999999999,36.14,117.98,-32.44,-65.52,-27.18,205,273,187,57,9
"weighted","17074","Travis Hunter","JAC","WR",69.0980802792321,16.0346710477186,0.101527354441032,53.6583128035201,91.456922905666,-51.9065506399879,-50.0744148228126,-54.7983826224663,205,201,217,71,10
"average","13629","Calvin Ridley","TEN","WR",89.96,29.5511082702494,1.02000000000001,55.04,122.26,-32.545,-46.62,-22.9,206,228,173,58,9
"robust","16193","Kayshon Boutte","HOU","WR",89.5,42.47649,0.599999999999994,57.74,116.92,-30.4,-43.92,-28.24,206,221,192,59,11
"weighted","17517","Ja'Kobi Lane","BAL","WR",68.9965529247911,34.8118677166196,2.17689763231198,20.1563552799305,105.035549871031,-52.008077994429,-83.5763723464021,-41.2197556571016,206,319,193,72,11
"average","16287","Tre Tucker","LV","WR",88.94,5.21756648256637,3.49,83.6,94.94,-33.565,-18.06,-50.22,207,159,239,59,9
"robust","13629","Calvin Ridley","TEN","WR",88.9,32.6172,4.05,55.04,122.26,-31,-46.62,-22.9,208,228,173,60,11
"robust","16628","Jalen McMillan","TB","WR",84.85,5.55974999999998,1.60000000000001,79.55,89.16,-35.05,-22.11,-56,211,173,251,61,12
"weighted","13164","Cooper Kupp","SEA","WR",66.8196552924791,13.4962460154262,0.45405640668524,59.8169897800383,88.9283541206553,-54.184975626741,-43.9157378462944,-57.3269514074769,212,186,225,73,11
"average","16193","Kayshon Boutte","HOU","WR",85.45,26.7161000147851,0.780000000000001,57.74,116.92,-37.055,-43.92,-28.24,213,221,192,60,9
"weighted","17157","Isaac TeSlaa","DET","WR",66.3655988857939,12.896878805429,0.815220758975954,48.9546356385743,80.107422482664,-54.6390320334262,-54.7780919877584,-66.1478830454682,213,213,249,74,11
"robust","14860","Jauan Jennings","MIN","WR",83.25,7.93191000000001,2.05,62.74,108.4,-36.65,-38.92,-36.76,214,209,214,62,12
"weighted","15788","Jalen Tolbert","MIA","WR",65.5503781268179,22.5209035198049,1.73600930773706,49.7435796304151,99.3764907555895,-55.4542527924021,-53.9891479959175,-46.8788147725427,214,211,204,75,11
"average","16628","Jalen McMillan","TB","WR",84.67,4.42247102873495,2.89,79.55,89.16,-37.835,-22.11,-56,215,173,251,61,10
"weighted","17072","Tre' Harris","LAC","WR",63.8143688190809,26.4597818351256,0.987926242050044,49.6654550952441,104.10816013033,-57.1902621001392,-54.0672725310886,-42.1471453978024,217,212,195,76,11
"weighted","15787","Tyquan Thornton","KC","WR",62.8264425770308,12.9983578091925,0.0770533972751437,53.5630800077334,80.4716128915226,-58.1781883421892,-50.1696476185992,-65.7836926366096,219,202,247,77,11
"weighted","16778","Ryan Flournoy","DAL","WR",62.7493891797557,9.82251446481528,0.81863287723467,52.2002295301789,74.4157753325496,-58.2552417394644,-51.5324980961537,-71.8395301955826,220,204,266,78,11
"robust","15293","Rashod Bateman","BAL","WR",81.2,20.0151,1.3,59.3,102.1,-38.7,-42.36,-43.06,221,219,226,63,12
"average","15786","Jalen Nailor","LV","WR",81.78,21.2521057780164,0.480000000000004,60.1,108.78,-40.725,-41.56,-36.38,223,216,212,62,10
"robust","15786","Jalen Nailor","LV","WR",79.9,15.12252,0.900000000000006,60.1,108.78,-40,-41.56,-36.38,223,216,212,64,12
"weighted","16201","Xavier Hutchinson","HOU","WR",61.930756302521,9.97910702045456,0.407196093096914,51.3921585670263,70.9769879886647,-59.0738746166991,-52.3405690593064,-75.2783175394675,223,208,277,79,11
"average","14860","Jauan Jennings","MIN","WR",81.3,22.8620591810974,1.75999999999999,62.74,108.4,-41.205,-38.92,-36.76,224,209,214,63,10
"robust","17500","Denzel Boston","CLE","WR",79,18.940215,1.59999999999999,53.48,97.16,-40.9,-48.18,-48,224,234,233,65,12
"weighted","16195","Dontayvion Wicks","PHI","WR",61.5235602094241,6.52698296933407,0.885259373769493,56.6418186402371,69.8473773414224,-59.481070709796,-47.0909089860956,-76.4079281867099,224,196,283,80,11
"average","15293","Rashod Bateman","BAL","WR",79.54,18.6500134048209,0.530000000000001,59.3,102.1,-42.965,-42.36,-43.06,225,219,226,64,10
"average","17498","Jordyn Tyson","NO","WR",79.01,40.7829989088591,0.765000000000001,35.39,129.64,-43.495,-66.27,-15.52,226,278,145,65,10
"weighted","17502","Omar Cooper Jr.","NYJ","WR",60.6383008356546,26.9040756140991,0.379735376044579,31.5532360029893,100.967980288999,-60.3663300835655,-72.1794916233434,-45.2873252391337,226,264,198,81,11
"average","17500","Denzel Boston","CLE","WR",78.245,20.9557897727573,1.06999999999999,53.48,97.16,-44.26,-48.18,-48,227,234,233,66,10
"robust","16788","Devaughn Vele","NO","WR",77.4,12.89862,1.05000000000001,64.435,90.64,-42.5,-37.225,-54.52,227,205,245,66,12
"weighted","17080","Jaylin Noel","HOU","WR",60.25856545961,14.3897005838897,0.548754138855301,45.5972392725048,77.0869846601017,-60.74606545961,-58.1354883538278,-69.1683208680305,227,218,257,82,11
"robust","16684","Malik Washington","MIA","WR",76.35,2.00150999999999,0.574999999999989,64.23,99.35,-43.55,-37.43,-45.81,228,206,228,67,12
"weighted","14840","Aiyuk, Brandon","SFO","WR",59.7098113207547,23.4759451353934,1.42359962159036,44.6506952054397,76.4953549547822,-61.2948195984653,-59.0820324208929,-69.75995057335,228,224,261,83,11
"average","16788","Devaughn Vele","NO","WR",77.175,11.3767031691962,0.265000000000015,64.435,90.64,-45.33,-37.225,-54.52,229,205,245,67,10
"robust","17498","Jordyn Tyson","NO","WR",75.775,15.86382,1.625,35.39,129.64,-44.125,-66.27,-15.52,229,278,145,68,12
"average","16684","Malik Washington","MIA","WR",76.91,17.4195077427578,1.75,64.23,99.35,-45.595,-37.43,-45.81,230,206,228,68,10
"weighted","17503","Germie Bernard","PIT","WR",58.2862116991644,29.1091771650672,0.130315442772122,10.5562227158275,79.0074155039098,-62.7184192200557,-93.1765049105051,-67.2478900242224,230,364,252,84,11
"average","11222","Keenan Allen","IND","WR",75.16,13.2356714978878,1.94999999999999,64.04,92.92,-47.345,-37.62,-52.24,231,207,243,69,10
"robust","17517","Ja'Kobi Lane","BAL","WR",74.15,32.654265,0.424999999999997,24.86,103.68,-45.75,-76.8,-41.48,231,337,222,69,12
"weighted","16204","Tank Dell","HOU","WR",58.1558962563922,24.0876553733775,0.336119097617853,23.1777138803591,85.4781460754248,-62.8487346628278,-80.5550137459735,-60.7771594527074,231,308,231,85,11
"average","16626","Adonai Mitchell","NYJ","WR",73.21,16.7664620597191,2.985,54.98,92.65,-49.295,-46.68,-52.51,232,230,244,70,10
"robust","16626","Adonai Mitchell","NYJ","WR",73.725,22.53552,1.825,54.98,92.65,-46.175,-46.68,-52.51,232,230,244,70,13
"robust","11222","Keenan Allen","IND","WR",71.9,4.29954000000001,3.55000000000001,64.04,92.92,-48,-37.62,-52.24,233,207,243,71,13
"weighted","17512","Antonio Williams","WAS","WR",57.8197771587744,21.8490454764918,0.438997214484687,33.2013356981732,83.6088308545372,-63.1848537604457,-70.5313919281594,-62.646474673595,235,254,234,86,11
"weighted","17599","Caleb Douglas","MIA","WR",57.3807799442897,22.1589541993079,0.475233725802305,22.0438992377025,76.8310755376979,-63.6238509749304,-81.6888283886302,-69.4242299904343,236,314,258,87,11
"average","17074","Travis Hunter","JAC","WR",70.225,16.6367815397089,0.660000000000011,55.08,89.325,-52.28,-46.58,-55.835,237,227,249,71,11
"robust","17157","Isaac TeSlaa","DET","WR",68.35,13.78818,0.249999999999986,50.78,79.6,-51.55,-50.88,-65.56,238,238,272,72,13
"average","17517","Ja'Kobi Lane","BAL","WR",69.565,35.1087222068819,2.32333333333332,24.86,103.68,-52.94,-76.8,-41.48,240,337,222,72,11
"robust","17503","Germie Bernard","PIT","WR",68.1,3.85476000000001,0.150000000000006,18.7,77.98,-51.8,-82.96,-67.18,240,380,280,73,13
"weighted","14122","Darius Slayton","NYG","WR",56.9055462184874,11.898397857516,0.305720738557191,44.6793063847469,70.1700878160716,-64.0990847007327,-59.0534212415857,-76.0852177120606,240,222,280,88,11
"weighted","16639","Xavier Legette","CAR","WR",56.5998254799302,8.63299027028861,0.757472538753724,44.4780728000546,62.4478027312129,-64.4048054392899,-59.254654826278,-83.8075027969194,241,225,303,89,11
"robust","17074","Travis Hunter","JAC","WR",67.95,11.41602,5.45,55.08,89.325,-51.95,-46.58,-55.835,242,227,249,74,13
"weighted","16619","Troy Franklin","DEN","WR",55.8423529411765,25.2002622790702,0.149241830065357,32.5905079169134,85.9517745862461,-65.1622779780436,-71.1422197094193,-60.3035309418861,242,257,228,90,11
"average","15788","Jalen Tolbert","MIA","WR",67.2416666666667,23.6189718940798,0.0616666666666674,50.595,95.73,-55.2633333333333,-51.065,-49.43,243,239,238,73,11
"average","17157","Isaac TeSlaa","DET","WR",67.18,12.8312898806005,0.45750000000001,50.78,79.6,-55.325,-50.88,-65.56,244,238,272,74,11
"weighted","16342","DeMario Douglas","NE","WR",55.6931111111111,12.9850713904419,2.82220810107767,46.643595134159,70.4018391605247,-65.311519808109,-57.0891324921736,-75.8534663676075,244,217,279,91,12
"average","13164","Cooper Kupp","SEA","WR",66.7225,13.4549440262678,0.989166666666662,59.838,85.1045,-55.7825,-41.822,-60.0555,245,218,258,75,11
"average","17072","Tre' Harris","LAC","WR",65.7333333333333,27.8924123493589,2.625,50.01,99.33,-56.7716666666667,-51.65,-45.8300000000001,246,240,229,76,11
"robust","17502","Omar Cooper Jr.","NYJ","WR",62.5,31.43112,0.0249999999999986,34.3,97.82,-57.4,-67.36,-47.34,248,283,232,75,13
"robust","16778","Ryan Flournoy","DAL","WR",62.475,10.30407,0.274999999999999,52.655,73.52,-57.425,-49.005,-71.64,249,235,297,76,13
"robust","16201","Xavier Hutchinson","HOU","WR",62.2,10.89711,0.84375,51.895,70.965,-57.7,-49.765,-74.195,250,236,305,77,14
"robust","17599","Caleb Douglas","MIA","WR",62.2,10.52646,0,27.42,75.94,-57.7,-74.24,-69.22,250,321,290,77,14
"average","15787","Tyquan Thornton","KC","WR",63.1083333333333,13.0309140977225,0.633333333333333,53.58,78.715,-59.3966666666667,-48.08,-66.445,252,232,277,77,11
"robust","13164","Cooper Kupp","SEA","WR",61.35625,0.889560000000002,0.222916666666663,59.838,85.1045,-58.54375,-41.822,-60.0555,252,218,258,78,14
"weighted","16189","Marvin Mims Jr.","DEN","WR",52.8709030100334,13.5057395206631,0.129192713349319,44.0171531839453,62.5944533173736,-68.1337279091866,-59.7155744423873,-83.6608522107586,252,226,302,92,12
"robust","15787","Tyquan Thornton","KC","WR",61.1333333333333,7.413,0.233333333333341,53.58,78.715,-58.7666666666667,-48.08,-66.445,253,232,277,79,14
"weighted","15755","Jahan Dotson","ATL","WR",52.7417102966841,26.4531348222669,0.750436300174513,30.0022512848879,89.7084879103975,-68.262920622536,-73.7304763414447,-56.5468176177348,253,269,223,93,12
"average","16778","Ryan Flournoy","DAL","WR",62.475,10.0579570490234,0.274999999999999,52.655,73.52,-60.03,-49.005,-71.64,254,235,297,78,11
"average","16201","Xavier Hutchinson","HOU","WR",62.2,10.000999950005,0.140000000000001,51.895,70.965,-60.305,-49.765,-74.195,255,236,305,79,11
"average","17502","Omar Cooper Jr.","NYJ","WR",62.06,28.0243287163136,0.685000000000002,34.3,97.82,-60.445,-67.36,-47.34,256,283,232,80,11
"robust","14840","Aiyuk, Brandon","SFO","WR",60.9,24.61116,0.42499999999999,45.96,75.84,-59,-55.7,-69.32,256,250,291,80,14
"weighted","16617","Keon Coleman","BUF","WR",51.9912739965096,10.5155556318878,0.306568114156676,41.2891073294268,66.1939649223254,-69.0133569227104,-62.4436202969058,-80.0613406058068,256,229,288,94,12
"robust","16195","Dontayvion Wicks","PHI","WR",60.475,3.7065,0.350000000000009,56.675,68.91,-59.425,-44.985,-76.25,257,222,314,81,14
"average","16195","Dontayvion Wicks","PHI","WR",61.375,6.2983463438165,0.475000000000001,56.675,68.91,-61.13,-44.985,-76.25,258,222,314,81,11
"robust","16639","Xavier Legette","CAR","WR",60.125,1.85325,0.0865699866903213,46.16,62.24,-59.775,-55.5,-82.92,258,249,334,82,14
"weighted","16207","Andrei Iosivas","CIN","WR",51.6847058823529,12.6511017039104,1.30055954088952,40.8254103869763,65.760758349223,-69.3199250368671,-62.9073172393563,-80.4945471789092,258,231,293,95,12
"average","14840","Aiyuk, Brandon","SFO","WR",60.9,23.4759451353934,1.41,45.96,75.84,-61.605,-55.7,-69.32,259,250,291,82,11
"robust","16204","Tank Dell","HOU","WR",60.0384300133097,15.2138036622671,0.546763346643012,28.44,83.66,-59.8615699866903,-73.22,-61.5,259,314,263,83,14
"average","17080","Jaylin Noel","HOU","WR",59.49,14.3909433325269,0.182313997338063,45.6,76.22,-63.015,-56.06,-68.94,261,251,288,83,11
"robust","15788","Jalen Tolbert","MIA","WR",59.4916666666667,8.00604,0.741666666666667,50.595,95.73,-60.4083333333333,-51.065,-49.43,261,239,238,84,14
"average","16204","Tank Dell","HOU","WR",59.3076860026619,24.2741373868948,0.72768600266194,28.44,83.66,-63.1973139973381,-73.22,-61.5,263,314,263,84,11
"robust","17080","Jaylin Noel","HOU","WR",58.75,17.34642,0.450000000000003,45.6,76.22,-61.15,-56.06,-68.94,263,251,288,85,14
"weighted","13633","Christian Kirk","SF","WR",50.3841463414634,35.815803512345,0.595490146000934,12.2213467046925,76.6997965883925,-70.6204845777567,-91.5113809216402,-69.5555089397397,263,358,259,96,12
"robust","17512","Antonio Williams","WAS","WR",58.3,30.98634,1.1,34.84,83.06,-61.6,-66.82,-62.1,264,279,264,86,14
"average","17512","Antonio Williams","WAS","WR",58.58,22.059850407471,0.11999999999999,34.84,83.06,-63.925,-66.82,-62.1,265,279,264,85,11
"robust","14122","Darius Slayton","NYG","WR",57.2,14.047635,0.649999999999999,45.28,69.505,-62.7,-56.38,-75.655,265,252,311,87,14
"average","17503","Germie Bernard","PIT","WR",58.46,29.4204520699462,0.860000000000007,18.7,77.98,-64.045,-82.96,-67.18,266,380,280,86,11
"robust","16619","Troy Franklin","DEN","WR",56.55,25.611915,1.325,33.365,84.04,-63.35,-68.295,-61.12,267,287,261,88,14
"weighted","14974","Darnell Mooney","NYG","WR",49.7886561954625,22.2019516240548,0.215532286212913,31.7169462165029,82.4852785612564,-71.2159747237576,-72.0157814098297,-63.7700269668758,267,263,238,97,12
"weighted","17082","Pat Bryant","DEN","WR",49.5731239092496,11.3899667722651,0.245338393929224,39.7481124170769,65.7525142821341,-71.4315070099705,-63.9846152092557,-80.5027912459981,268,235,294,98,12
"average","17599","Caleb Douglas","MIA","WR",57.6,22.4772106810431,0.399999999999999,27.42,75.94,-64.905,-74.24,-69.22,269,321,290,87,11
